planner,seed,ablation,metric,trace_hash,events,pairs,rejected_actions,roc_auc,precision,recall,f1,precision_at_k,adjusted_rand,nmi,within_mean,between_mean,separation
PersonaSession,23,without_timing,Destination,77971e95a14d7354c6b8932da0e8951a9fa0b4dffbbfcf7bac81ef331d90c3af,6000,4950,0,0.48487654,0.09467456,0.03555556,0.05169628,0.08666667,-0.00143369,0.24848949,0.44085191,0.44316370,-0.00231178
PersonaSession,23,without_timing,Synchrony,77971e95a14d7354c6b8932da0e8951a9fa0b4dffbbfcf7bac81ef331d90c3af,6000,4950,0,0.50520000,0.08045977,0.01555556,0.02607076,0.10222222,-0.00485353,0.64730512,0.01903704,0.02041852,-0.00138148
PersonaSession,23,without_timing,Funding,77971e95a14d7354c6b8932da0e8951a9fa0b4dffbbfcf7bac81ef331d90c3af,6000,4950,0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000
PersonaSession,23,without_timing,Route,77971e95a14d7354c6b8932da0e8951a9fa0b4dffbbfcf7bac81ef331d90c3af,6000,4950,0,0.50000000,0.09090909,1.00000000,0.16666667,0.08666667,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000
PersonaSession,23,without_timing,BalanceRank,77971e95a14d7354c6b8932da0e8951a9fa0b4dffbbfcf7bac81ef331d90c3af,6000,4950,0,0.90891556,0.19266055,0.93333333,0.31939163,0.63333333,0.00041905,0.09455928,0.86203792,0.45279621,0.40924172
PersonaSession,23,without_amount,composite,77971e95a14d7354c6b8932da0e8951a9fa0b4dffbbfcf7bac81ef331d90c3af,6000,4950,0,0.98034667,0.74629630,0.89555556,0.81414141,0.76222222,0.00000000,0.00000000,,,
PersonaSession,23,without_amount,Timing,77971e95a14d7354c6b8932da0e8951a9fa0b4dffbbfcf7bac81ef331d90c3af,6000,4950,0,0.49679012,0.09708738,0.08888889,0.09280742,0.09555556,0.00227487,0.09470673,0.35167766,0.35053316,0.00114450
PersonaSession,23,without_amount,Amount,77971e95a14d7354c6b8932da0e8951a9fa0b4dffbbfcf7bac81ef331d90c3af,6000,4950,0,0.48876593,0.09090909,1.00000000,0.16666667,0.08444444,0.00000000,0.00000000,0.74883844,0.75001372,-0.00117528
PersonaSession,23,without_amount,Sequence,77971e95a14d7354c6b8932da0e8951a9fa0b4dffbbfcf7bac81ef331d90c3af,6000,4950,0,0.49855086,0.09035409,0.98666667,0.16554810,0.07111111,0.00000000,0.00000000,0.79330507,0.79434236,-0.00103729
PersonaSession,23,without_amount,Destination,77971e95a14d7354c6b8932da0e8951a9fa0b4dffbbfcf7bac81ef331d90c3af,6000,4950,0,0.48487654,0.09467456,0.03555556,0.05169628,0.08666667,-0.00143369,0.24848949,0.44085191,0.44316370,-0.00231178
PersonaSession,23,without_amount,Synchrony,77971e95a14d7354c6b8932da0e8951a9fa0b4dffbbfcf7bac81ef331d90c3af,6000,4950,0,0.50520000,0.08045977,0.01555556,0.02607076,0.10222222,-0.00485353,0.64730512,0.01903704,0.02041852,-0.00138148
PersonaSession,23,without_amount,Funding,77971e95a14d7354c6b8932da0e8951a9fa0b4dffbbfcf7bac81ef331d90c3af,6000,4950,0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000
PersonaSession,23,without_amount,Route,77971e95a14d7354c6b8932da0e8951a9fa0b4dffbbfcf7bac81ef331d90c3af,6000,4950,0,0.50000000,0.09090909,1.00000000,0.16666667,0.08666667,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000
PersonaSession,23,without_amount,BalanceRank,77971e95a14d7354c6b8932da0e8951a9fa0b4dffbbfcf7bac81ef331d90c3af,6000,4950,0,0.90891556,0.19266055,0.93333333,0.31939163,0.63333333,0.00041905,0.09455928,0.86203792,0.45279621,0.40924172
PersonaSession,23,without_sequence,composite,77971e95a14d7354c6b8932da0e8951a9fa0b4dffbbfcf7bac81ef331d90c3af,6000,4950,0,0.98243802,0.78612717,0.90666667,0.84210526,0.79333333,0.00000000,0.06542369,,,
PersonaSession,23,without_sequence,Timing,77971e95a14d7354c6b8932da0e8951a9fa0b4dffbbfcf7bac81ef331d90c3af,6000,4950,0,0.49679012,0.09708738,0.08888889,0.09280742,0.09555556,0.00227487,0.09470673,0.35167766,0.35053316,0.00114450
PersonaSession,23,without_sequence,Amount,77971e95a14d7354c6b8932da0e8951a9fa0b4dffbbfcf7bac81ef331d90c3af,6000,4950,0,0.48876593,0.09090909,1.00000000,0.16666667,0.08444444,0.00000000,0.00000000,0.74883844,0.75001372,-0.00117528
PersonaSession,23,without_sequence,Sequence,77971e95a14d7354c6b8932da0e8951a9fa0b4dffbbfcf7bac81ef331d90c3af,6000,4950,0,0.49855086,0.09035409,0.98666667,0.16554810,0.07111111,0.00000000,0.00000000,0.79330507,0.79434236,-0.00103729
PersonaSession,23,without_sequence,Destination,77971e95a14d7354c6b8932da0e8951a9fa0b4dffbbfcf7bac81ef331d90c3af,6000,4950,0,0.48487654,0.09467456,0.03555556,0.05169628,0.08666667,-0.00143369,0.24848949,0.44085191,0.44316370,-0.00231178
PersonaSession,23,without_sequence,Synchrony,77971e95a14d7354c6b8932da0e8951a9fa0b4dffbbfcf7bac81ef331d90c3af,6000,4950,0,0.50520000,0.08045977,0.01555556,0.02607076,0.10222222,-0.00485353,0.64730512,0.01903704,0.02041852,-0.00138148
PersonaSession,23,without_sequence,Funding,77971e95a14d7354c6b8932da0e8951a9fa0b4dffbbfcf7bac81ef331d90c3af,6000,4950,0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000
PersonaSession,23,without_sequence,Route,77971e95a14d7354c6b8932da0e8951a9fa0b4dffbbfcf7bac81ef331d90c3af,6000,4950,0,0.50000000,0.09090909,1.00000000,0.16666667,0.08666667,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000
PersonaSession,23,without_sequence,BalanceRank,77971e95a14d7354c6b8932da0e8951a9fa0b4dffbbfcf7bac81ef331d90c3af,6000,4950,0,0.90891556,0.19266055,0.93333333,0.31939163,0.63333333,0.00041905,0.09455928,0.86203792,0.45279621,0.40924172
PersonaSession,23,without_synchrony,composite,77971e95a14d7354c6b8932da0e8951a9fa0b4dffbbfcf7bac81ef331d90c3af,6000,4950,0,0.99547259,0.42492918,1.00000000,0.59642147,0.88222222,0.00000000,0.00000000,,,
PersonaSession,23,without_synchrony,Timing,77971e95a14d7354c6b8932da0e8951a9fa0b4dffbbfcf7bac81ef331d90c3af,6000,4950,0,0.49679012,0.09708738,0.08888889,0.09280742,0.09555556,0.00227487,0.09470673,0.35167766,0.35053316,0.00114450
PersonaSession,23,without_synchrony,Amount,77971e95a14d7354c6b8932da0e8951a9fa0b4dffbbfcf7bac81ef331d90c3af,6000,4950,0,0.48876593,0.09090909,1.00000000,0.16666667,0.08444444,0.00000000,0.00000000,0.74883844,0.75001372,-0.00117528
PersonaSession,23,without_synchrony,Sequence,77971e95a14d7354c6b8932da0e8951a9fa0b4dffbbfcf7bac81ef331d90c3af,6000,4950,0,0.49855086,0.09035409,0.98666667,0.16554810,0.07111111,0.00000000,0.00000000,0.79330507,0.79434236,-0.00103729
PersonaSession,23,without_synchrony,Destination,77971e95a14d7354c6b8932da0e8951a9fa0b4dffbbfcf7bac81ef331d90c3af,6000,4950,0,0.48487654,0.09467456,0.03555556,0.05169628,0.08666667,-0.00143369,0.24848949,0.44085191,0.44316370,-0.00231178
PersonaSession,23,without_synchrony,Synchrony,77971e95a14d7354c6b8932da0e8951a9fa0b4dffbbfcf7bac81ef331d90c3af,6000,4950,0,0.50520000,0.08045977,0.01555556,0.02607076,0.10222222,-0.00485353,0.64730512,0.01903704,0.02041852,-0.00138148
PersonaSession,23,without_synchrony,Funding,77971e95a14d7354c6b8932da0e8951a9fa0b4dffbbfcf7bac81ef331d90c3af,6000,4950,0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000
PersonaSession,23,without_synchrony,Route,77971e95a14d7354c6b8932da0e8951a9fa0b4dffbbfcf7bac81ef331d90c3af,6000,4950,0,0.50000000,0.09090909,1.00000000,0.16666667,0.08666667,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000
PersonaSession,23,without_synchrony,BalanceRank,77971e95a14d7354c6b8932da0e8951a9fa0b4dffbbfcf7bac81ef331d90c3af,6000,4950,0,0.90891556,0.19266055,0.93333333,0.31939163,0.63333333,0.00041905,0.09455928,0.86203792,0.45279621,0.40924172
PersonaSession,23,without_funding,composite,77971e95a14d7354c6b8932da0e8951a9fa0b4dffbbfcf7bac81ef331d90c3af,6000,4950,0,0.74557136,0.19901112,0.35777778,0.25575854,0.14444444,0.00000000,0.00000000,,,
PersonaSession,23,without_funding,Timing,77971e95a14d7354c6b8932da0e8951a9fa0b4dffbbfcf7bac81ef331d90c3af,6000,4950,0,0.49679012,0.09708738,0.08888889,0.09280742,0.09555556,0.00227487,0.09470673,0.35167766,0.35053316,0.00114450
PersonaSession,23,without_funding,Amount,77971e95a14d7354c6b8932da0e8951a9fa0b4dffbbfcf7bac81ef331d90c3af,6000,4950,0,0.48876593,0.09090909,1.00000000,0.16666667,0.08444444,0.00000000,0.00000000,0.74883844,0.75001372,-0.00117528
PersonaSession,23,without_funding,Sequence,77971e95a14d7354c6b8932da0e8951a9fa0b4dffbbfcf7bac81ef331d90c3af,6000,4950,0,0.49855086,0.09035409,0.98666667,0.16554810,0.07111111,0.00000000,0.00000000,0.79330507,0.79434236,-0.00103729
PersonaSession,23,without_funding,Destination,77971e95a14d7354c6b8932da0e8951a9fa0b4dffbbfcf7bac81ef331d90c3af,6000,4950,0,0.48487654,0.09467456,0.03555556,0.05169628,0.08666667,-0.00143369,0.24848949,0.44085191,0.44316370,-0.00231178
PersonaSession,23,without_funding,Synchrony,77971e95a14d7354c6b8932da0e8951a9fa0b4dffbbfcf7bac81ef331d90c3af,6000,4950,0,0.50520000,0.08045977,0.01555556,0.02607076,0.10222222,-0.00485353,0.64730512,0.01903704,0.02041852,-0.00138148
PersonaSession,23,without_funding,Funding,77971e95a14d7354c6b8932da0e8951a9fa0b4dffbbfcf7bac81ef331d90c3af,6000,4950,0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000
PersonaSession,23,without_funding,Route,77971e95a14d7354c6b8932da0e8951a9fa0b4dffbbfcf7bac81ef331d90c3af,6000,4950,0,0.50000000,0.09090909,1.00000000,0.16666667,0.08666667,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000
PersonaSession,23,without_funding,BalanceRank,77971e95a14d7354c6b8932da0e8951a9fa0b4dffbbfcf7bac81ef331d90c3af,6000,4950,0,0.90891556,0.19266055,0.93333333,0.31939163,0.63333333,0.00041905,0.09455928,0.86203792,0.45279621,0.40924172
PersonaSession,37,none,composite,90e9bf75cd804cbecc01eab73565ae36f5b8e1919ab9b6d05ef2a1ee8efde339,6000,4950,0,0.98208642,0.67633588,0.98444444,0.80180995,0.78888889,0.00000000,0.00000000,,,
PersonaSession,37,none,Timing,90e9bf75cd804cbecc01eab73565ae36f5b8e1919ab9b6d05ef2a1ee8efde339,6000,4950,0,0.48866321,0.09345794,0.08888889,0.09111617,0.09333333,0.00053605,0.10586484,0.35229741,0.35143045,0.00086695
PersonaSession,37,none,Amount,90e9bf75cd804cbecc01eab73565ae36f5b8e1919ab9b6d05ef2a1ee8efde339,6000,4950,0,0.49065284,0.09092746,1.00000000,0.16669754,0.09111111,0.00000000,0.00000000,0.74021436,0.74094203,-0.00072766
PersonaSession,37,none,Sequence,90e9bf75cd804cbecc01eab73565ae36f5b8e1919ab9b6d05ef2a1ee8efde339,6000,4950,0,0.49406815,0.09103812,0.99777778,0.16685247,0.07777778,0.00000000,0.00000000,0.79687137,0.79779312,-0.00092175
PersonaSession,37,none,Destination,90e9bf75cd804cbecc01eab73565ae36f5b8e1919ab9b6d05ef2a1ee8efde339,6000,4950,0,0.48906370,0.07534247,0.02444444,0.03691275,0.08888889,0.00000000,0.25581865,0.43889702,0.44080921,-0.00191218
PersonaSession,37,none,Synchrony,90e9bf75cd804cbecc01eab73565ae36f5b8e1919ab9b6d05ef2a1ee8efde339,6000,4950,0,0.50690025,0.12121212,0.01777778,0.03100775,0.10000000,0.00793651,0.66289925,0.02100000,0.01508889,0.00591111
PersonaSession,37,none,Funding,90e9bf75cd804cbecc01eab73565ae36f5b8e1919ab9b6d05ef2a1ee8efde339,6000,4950,0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000
PersonaSession,37,none,Route,90e9bf75cd804cbecc01eab73565ae36f5b8e1919ab9b6d05ef2a1ee8efde339,6000,4950,0,0.50000000,0.09090909,1.00000000,0.16666667,0.08666667,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000
PersonaSession,37,none,BalanceRank,90e9bf75cd804cbecc01eab73565ae36f5b8e1919ab9b6d05ef2a1ee8efde339,6000,4950,0,0.90891556,0.19266055,0.93333333,0.31939163,0.63333333,0.00041905,0.09455928,0.86203792,0.45279621,0.40924172
PersonaSession,37,without_timing,composite,90e9bf75cd804cbecc01eab73565ae36f5b8e1919ab9b6d05ef2a1ee8efde339,6000,4950,0,0.99855605,0.88582677,1.00000000,0.93945720,0.93555556,0.17204301,0.63908636,,,
PersonaSession,37,without_timing,Timing,90e9bf75cd804cbecc01eab73565ae36f5b8e1919ab9b6d05ef2a1ee8efde339,6000,4950,0,0.48866321,0.09345794,0.08888889,0.09111617,0.09333333,0.00053605,0.10586484,0.35229741,0.35143045,0.00086695
PersonaSession,37,without_timing,Amount,90e9bf75cd804cbecc01eab73565ae36f5b8e1919ab9b6d05ef2a1ee8efde339,6000,4950,0,0.49065284,0.09092746,1.00000000,0.16669754,0.09111111,0.00000000,0.00000000,0.74021436,0.74094203,-0.00072766
PersonaSession,37,without_timing,Sequence,90e9bf75cd804cbecc01eab73565ae36f5b8e1919ab9b6d05ef2a1ee8efde339,6000,4950,0,0.49406815,0.09103812,0.99777778,0.16685247,0.07777778,0.00000000,0.00000000,0.79687137,0.79779312,-0.00092175
PersonaSession,37,without_timing,Destination,90e9bf75cd804cbecc01eab73565ae36f5b8e1919ab9b6d05ef2a1ee8efde339,6000,4950,0,0.48906370,0.07534247,0.02444444,0.03691275,0.08888889,0.00000000,0.25581865,0.43889702,0.44080921,-0.00191218
PersonaSession,37,without_timing,Synchrony,90e9bf75cd804cbecc01eab73565ae36f5b8e1919ab9b6d05ef2a1ee8efde339,6000,4950,0,0.50690025,0.12121212,0.01777778,0.03100775,0.10000000,0.00793651,0.66289925,0.02100000,0.01508889,0.00591111
PersonaSession,37,without_timing,Funding,90e9bf75cd804cbecc01eab73565ae36f5b8e1919ab9b6d05ef2a1ee8efde339,6000,4950,0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000
PersonaSession,37,without_timing,Route,90e9bf75cd804cbecc01eab73565ae36f5b8e1919ab9b6d05ef2a1ee8efde339,6000,4950,0,0.50000000,0.09090909,1.00000000,0.16666667,0.08666667,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000
PersonaSession,37,without_timing,BalanceRank,90e9bf75cd804cbecc01eab73565ae36f5b8e1919ab9b6d05ef2a1ee8efde339,6000,4950,0,0.90891556,0.19266055,0.93333333,0.31939163,0.63333333,0.00041905,0.09455928,0.86203792,0.45279621,0.40924172
PersonaSession,37,without_amount,composite,90e9bf75cd804cbecc01eab73565ae36f5b8e1919ab9b6d05ef2a1ee8efde339,6000,4950,0,0.98257877,0.77456647,0.89333333,0.82972136,0.79555556,0.00000000,0.00000000,,,
PersonaSession,37,without_amount,Timing,90e9bf75cd804cbecc01eab73565ae36f5b8e1919ab9b6d05ef2a1ee8efde339,6000,4950,0,0.48866321,0.09345794,0.08888889,0.09111617,0.09333333,0.00053605,0.10586484,0.35229741,0.35143045,0.00086695
PersonaSession,37,without_amount,Amount,90e9bf75cd804cbecc01eab73565ae36f5b8e1919ab9b6d05ef2a1ee8efde339,6000,4950,0,0.49065284,0.09092746,1.00000000,0.16669754,0.09111111,0.00000000,0.00000000,0.74021436,0.74094203,-0.00072766
PersonaSession,37,without_amount,Sequence,90e9bf75cd804cbecc01eab73565ae36f5b8e1919ab9b6d05ef2a1ee8efde339,6000,4950,0,0.49406815,0.09103812,0.99777778,0.16685247,0.07777778,0.00000000,0.00000000,0.79687137,0.79779312,-0.00092175
PersonaSession,37,without_amount,Destination,90e9bf75cd804cbecc01eab73565ae36f5b8e1919ab9b6d05ef2a1ee8efde339,6000,4950,0,0.48906370,0.07534247,0.02444444,0.03691275,0.08888889,0.00000000,0.25581865,0.43889702,0.44080921,-0.00191218
PersonaSession,37,without_amount,Synchrony,90e9bf75cd804cbecc01eab73565ae36f5b8e1919ab9b6d05ef2a1ee8efde339,6000,4950,0,0.50690025,0.12121212,0.01777778,0.03100775,0.10000000,0.00793651,0.66289925,0.02100000,0.01508889,0.00591111
PersonaSession,37,without_amount,Funding,90e9bf75cd804cbecc01eab73565ae36f5b8e1919ab9b6d05ef2a1ee8efde339,6000,4950,0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000
PersonaSession,37,without_amount,Route,90e9bf75cd804cbecc01eab73565ae36f5b8e1919ab9b6d05ef2a1ee8efde339,6000,4950,0,0.50000000,0.09090909,1.00000000,0.16666667,0.08666667,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000
PersonaSession,37,without_amount,BalanceRank,90e9bf75cd804cbecc01eab73565ae36f5b8e1919ab9b6d05ef2a1ee8efde339,6000,4950,0,0.90891556,0.19266055,0.93333333,0.31939163,0.63333333,0.00041905,0.09455928,0.86203792,0.45279621,0.40924172
PersonaSession,37,without_sequence,composite,90e9bf75cd804cbecc01eab73565ae36f5b8e1919ab9b6d05ef2a1ee8efde339,6000,4950,0,0.98386815,0.80761523,0.89555556,0.84931507,0.82000000,0.00041905,0.09455928,,,
PersonaSession,37,without_sequence,Timing,90e9bf75cd804cbecc01eab73565ae36f5b8e1919ab9b6d05ef2a1ee8efde339,6000,4950,0,0.48866321,0.09345794,0.08888889,0.09111617,0.09333333,0.00053605,0.10586484,0.35229741,0.35143045,0.00086695
PersonaSession,37,without_sequence,Amount,90e9bf75cd804cbecc01eab73565ae36f5b8e1919ab9b6d05ef2a1ee8efde339,6000,4950,0,0.49065284,0.09092746,1.00000000,0.16669754,0.09111111,0.00000000,0.00000000,0.74021436,0.74094203,-0.00072766
PersonaSession,37,without_sequence,Sequence,90e9bf75cd804cbecc01eab73565ae36f5b8e1919ab9b6d05ef2a1ee8efde339,6000,4950,0,0.49406815,0.09103812,0.99777778,0.16685247,0.07777778,0.00000000,0.00000000,0.79687137,0.79779312,-0.00092175
PersonaSession,37,without_sequence,Destination,90e9bf75cd804cbecc01eab73565ae36f5b8e1919ab9b6d05ef2a1ee8efde339,6000,4950,0,0.48906370,0.07534247,0.02444444,0.03691275,0.08888889,0.00000000,0.25581865,0.43889702,0.44080921,-0.00191218
PersonaSession,37,without_sequence,Synchrony,90e9bf75cd804cbecc01eab73565ae36f5b8e1919ab9b6d05ef2a1ee8efde339,6000,4950,0,0.50690025,0.12121212,0.01777778,0.03100775,0.10000000,0.00793651,0.66289925,0.02100000,0.01508889,0.00591111
PersonaSession,37,without_sequence,Funding,90e9bf75cd804cbecc01eab73565ae36f5b8e1919ab9b6d05ef2a1ee8efde339,6000,4950,0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000
PersonaSession,37,without_sequence,Route,90e9bf75cd804cbecc01eab73565ae36f5b8e1919ab9b6d05ef2a1ee8efde339,6000,4950,0,0.50000000,0.09090909,1.00000000,0.16666667,0.08666667,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000
PersonaSession,37,without_sequence,BalanceRank,90e9bf75cd804cbecc01eab73565ae36f5b8e1919ab9b6d05ef2a1ee8efde339,6000,4950,0,0.90891556,0.19266055,0.93333333,0.31939163,0.63333333,0.00041905,0.09455928,0.86203792,0.45279621,0.40924172
PersonaSession,37,without_synchrony,composite,90e9bf75cd804cbecc01eab73565ae36f5b8e1919ab9b6d05ef2a1ee8efde339,6000,4950,0,0.99563160,0.44642857,1.00000000,0.61728395,0.89333333,0.00000000,0.00000000,,,
PersonaSession,37,without_synchrony,Timing,90e9bf75cd804cbecc01eab73565ae36f5b8e1919ab9b6d05ef2a1ee8efde339,6000,4950,0,0.48866321,0.09345794,0.08888889,0.09111617,0.09333333,0.00053605,0.10586484,0.35229741,0.35143045,0.00086695
PersonaSession,37,without_synchrony,Amount,90e9bf75cd804cbecc01eab73565ae36f5b8e1919ab9b6d05ef2a1ee8efde339,6000,4950,0,0.49065284,0.09092746,1.00000000,0.16669754,0.09111111,0.00000000,0.00000000,0.74021436,0.74094203,-0.00072766
PersonaSession,37,without_synchrony,Sequence,90e9bf75cd804cbecc01eab73565ae36f5b8e1919ab9b6d05ef2a1ee8efde339,6000,4950,0,0.49406815,0.09103812,0.99777778,0.16685247,0.07777778,0.00000000,0.00000000,0.79687137,0.79779312,-0.00092175
PersonaSession,37,without_synchrony,Destination,90e9bf75cd804cbecc01eab73565ae36f5b8e1919ab9b6d05ef2a1ee8efde339,6000,4950,0,0.48906370,0.07534247,0.02444444,0.03691275,0.08888889,0.00000000,0.25581865,0.43889702,0.44080921,-0.00191218
PersonaSession,37,without_synchrony,Synchrony,90e9bf75cd804cbecc01eab73565ae36f5b8e1919ab9b6d05ef2a1ee8efde339,6000,4950,0,0.50690025,0.12121212,0.01777778,0.03100775,0.10000000,0.00793651,0.66289925,0.02100000,0.01508889,0.00591111
PersonaSession,37,without_synchrony,Funding,90e9bf75cd804cbecc01eab73565ae36f5b8e1919ab9b6d05ef2a1ee8efde339,6000,4950,0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000
PersonaSession,37,without_synchrony,Route,90e9bf75cd804cbecc01eab73565ae36f5b8e1919ab9b6d05ef2a1ee8efde339,6000,4950,0,0.50000000,0.09090909,1.00000000,0.16666667,0.08666667,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000
PersonaSession,37,without_synchrony,BalanceRank,90e9bf75cd804cbecc01eab73565ae36f5b8e1919ab9b6d05ef2a1ee8efde339,6000,4950,0,0.90891556,0.19266055,0.93333333,0.31939163,0.63333333,0.00041905,0.09455928,0.86203792,0.45279621,0.40924172
PersonaSession,37,without_funding,composite,90e9bf75cd804cbecc01eab73565ae36f5b8e1919ab9b6d05ef2a1ee8efde339,6000,4950,0,0.75306173,0.20792079,0.32666667,0.25410545,0.16000000,0.00000000,0.00000000,,,
PersonaSession,37,without_funding,Timing,90e9bf75cd804cbecc01eab73565ae36f5b8e1919ab9b6d05ef2a1ee8efde339,6000,4950,0,0.48866321,0.09345794,0.08888889,0.09111617,0.09333333,0.00053605,0.10586484,0.35229741,0.35143045,0.00086695
PersonaSession,37,without_funding,Amount,90e9bf75cd804cbecc01eab73565ae36f5b8e1919ab9b6d05ef2a1ee8efde339,6000,4950,0,0.49065284,0.09092746,1.00000000,0.16669754,0.09111111,0.00000000,0.00000000,0.74021436,0.74094203,-0.00072766
PersonaSession,37,without_funding,Sequence,90e9bf75cd804cbecc01eab73565ae36f5b8e1919ab9b6d05ef2a1ee8efde339,6000,4950,0,0.49406815,0.09103812,0.99777778,0.16685247,0.07777778,0.00000000,0.00000000,0.79687137,0.79779312,-0.00092175
PersonaSession,37,without_funding,Destination,90e9bf75cd804cbecc01eab73565ae36f5b8e1919ab9b6d05ef2a1ee8efde339,6000,4950,0,0.48906370,0.07534247,0.02444444,0.03691275,0.08888889,0.00000000,0.25581865,0.43889702,0.44080921,-0.00191218
PersonaSession,37,without_funding,Synchrony,90e9bf75cd804cbecc01eab73565ae36f5b8e1919ab9b6d05ef2a1ee8efde339,6000,4950,0,0.50690025,0.12121212,0.01777778,0.03100775,0.10000000,0.00793651,0.66289925,0.02100000,0.01508889,0.00591111
PersonaSession,37,without_funding,Funding,90e9bf75cd804cbecc01eab73565ae36f5b8e1919ab9b6d05ef2a1ee8efde339,6000,4950,0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000
PersonaSession,37,without_funding,Route,90e9bf75cd804cbecc01eab73565ae36f5b8e1919ab9b6d05ef2a1ee8efde339,6000,4950,0,0.50000000,0.09090909,1.00000000,0.16666667,0.08666667,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000
PersonaSession,37,without_funding,BalanceRank,90e9bf75cd804cbecc01eab73565ae36f5b8e1919ab9b6d05ef2a1ee8efde339,6000,4950,0,0.90891556,0.19266055,0.93333333,0.31939163,0.63333333,0.00041905,0.09455928,0.86203792,0.45279621,0.40924172
PersonaSession,51,none,composite,a236796c1a8a877f43d7f166079231dd0a88993630bfb199a9858d733a2124ba,6000,4950,0,0.98117383,0.66266867,0.98222222,0.79140555,0.77777778,0.00000000,0.00000000,,,
PersonaSession,51,none,Timing,a236796c1a8a877f43d7f166079231dd0a88993630bfb199a9858d733a2124ba,6000,4950,0,0.52485531,0.09466019,0.08666667,0.09048724,0.09555556,0.00000000,0.00000000,0.34791278,0.34714752,0.00076527
PersonaSession,51,none,Amount,a236796c1a8a877f43d7f166079231dd0a88993630bfb199a9858d733a2124ba,6000,4950,0,0.49382494,0.09090909,1.00000000,0.16666667,0.10666667,0.00000000,0.00000000,0.74400519,0.74538634,-0.00138114
PersonaSession,51,none,Sequence,a236796c1a8a877f43d7f166079231dd0a88993630bfb199a9858d733a2124ba,6000,4950,0,0.48925975,0.09122238,1.00000000,0.16719302,0.07333333,0.00000000,0.00000000,0.81094558,0.81318457,-0.00223900
PersonaSession,51,none,Destination,a236796c1a8a877f43d7f166079231dd0a88993630bfb199a9858d733a2124ba,6000,4950,0,0.50015160,0.07627119,0.02000000,0.03169014,0.07777778,-0.00204939,0.32355952,0.42829968,0.42831344,-0.00001376
PersonaSession,51,none,Synchrony,a236796c1a8a877f43d7f166079231dd0a88993630bfb199a9858d733a2124ba,6000,4950,0,0.50660741,0.14285714,0.03333333,0.05405405,0.10222222,0.02035623,0.65527855,0.03744444,0.02400370,0.01344074
PersonaSession,51,none,Funding,a236796c1a8a877f43d7f166079231dd0a88993630bfb199a9858d733a2124ba,6000,4950,0,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000
PersonaSession,51,none,Route,a236796c1a8a877f43d7f166079231dd0a88993630bfb199a9858d733a2124ba,6000,4950,0,0.50000000,0.09090909,1.00000000,0.16666667,0.08666667,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000
PersonaSession,51,none,BalanceRank,a236796c1a8a877f43d7f166079231dd0a88993630bfb199a9858d733a2124ba,6000,4950,0,0.90891556,0.19266055,0.93333333,0.31939163,0.63333333,0.00041905,0.09455928,0.86203792,0.45279621,0.40924172
PersonaSession,51,without_timing,composite,a236796c1a8a877f43d7f166079231dd0a88993630bfb199a9858d733a2124ba,6000,4950,0,0.99698420,0.83487941,1.00000000,0.91001011,0.91333333,0.17204301,0.63908636,,,
PersonaSession,51,without_timing,Timing,a236796c1a8a877f43d7f166079231dd0a88993630bfb199a9858d733a2124ba,6000,4950,0,0.52485531,0.09466019,0.08666667,0.09048724,0.09555556,0.00000000,0.00000000,0.34791278,0.34714752,0.00076527
